groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWonPercentage,wasFouled,dispossessed,accurateFinalThirdPasses,bigChancesCreated,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,dribbledPast,bigChancesMissed,hitWoodwork,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,season,league,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Tkl,TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Chall_Tkl,Chall_Att,Chall_Tkl%,Chall_Lost,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Mn/MP,Min%,Compl,Subs,unSub,Team_Succ_PPM,Team_Succ_onG,Team_Succ_onGA,Team_Succ_+/-,Team_Succ_+/-90,Team_Succ_On-Off,Team_Succ_onxG,Team_Succ_onxGA,Team_Succ_xG+/-,Team_Succ_xG+/-90,Team_Succ_On-Off.1,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Aerial_Won,Aerial_Lost,Aerial_Won%,Gen. Role,Role,xGoalsAdded,xGoalsAdded_p90,DAVIES,DAVIES_Box Activity,DAVIES_Shooting,DAVIES_Final Ball,DAVIES_Dribbles and Carries,DAVIES_Buildup Passing,DAVIES_Defense,DAVIES_p90,DAVIES_Box Activity_p90,DAVIES_Shooting_p90,DAVIES_Final Ball_p90,DAVIES_Dribbles and Carries_p90,DAVIES_Buildup Passing_p90,DAVIES_Defense_p90,team_elo,team_rank,DAVIES_next_season
22,42.31,53.13,3,4,55,0,5,0,0.0,14,60.87,10,0,0,0,0,0,flavius daniliuc,salernitana,2023-2024,itaserie a,AUT,DF,22,2001.0,12,7,646,7.2,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.5,6.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,2.0,0,0.0,0.28,0.0,0.0,0.0,15.4,0.0,0.12,-0.2,-0.2,295.0,348.0,84.8,4935.0,2118.0,138.0,159.0,86.8,127.0,139.0,91.4,22.0,31.0,71.0,0.1,-0.2,5.0,25.0,2.0,0.0,348.0,307.0,40.0,11.0,1.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,295.0,1.0,8.0,10.0,1.39,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,11.0,4.0,2.0,9.0,19.0,47.4,10.0,12.0,4.0,8.0,7.0,24.0,14.0,0.0,417.0,40.0,184.0,180.0,56.0,7.0,417.0,4.0,1.0,25.0,3.0,75.0,196.0,905.0,441.0,6.0,6.0,0.0,7.0,4.0,234.0,2.0,54,35.9,3.0,5,3,0.42,6.0,17.0,-11.0,-1.53,-0.6,6.7,15.4,-8.8,-1.22,-0.22,0.0,13,3.0,0.0,1.0,0.0,0.0,0.0,45.0,16.0,15.0,51.6,Central Def,Aggressive Central Defender,0.965313567732097,0.134486410365153,-0.417449453383383,0.0,-0.0621113183950783,-0.0215443849754631,-0.0290165251989191,0.0920332835972168,-0.325554283580343,-0.0001775467257265,0.0034600262187281,-0.0030376871885784,-0.0016724646261151,-0.0027568749758782,0.0249269964094116,-0.0148020550569304,1560.62426758,90.0,0.3710738446808714
30,37.5,52.17,9,7,68,0,4,1,16.67,7,46.67,14,0,0,0,0,0,mateusz legowski,salernitana,2023-2024,itaserie a,POL,MF,20,2003.0,19,9,870,9.7,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,14.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,6.0,1,16.7,0.62,0.1,0.0,0.0,19.7,0.0,0.03,-0.2,-0.2,235.0,299.0,78.6,3496.0,1097.0,135.0,156.0,86.5,79.0,98.0,80.6,14.0,24.0,58.3,0.3,-0.2,4.0,27.0,5.0,1.0,299.0,291.0,7.0,5.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,235.0,1.0,12.0,13.0,1.34,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,9.0,1.0,9.0,23.0,39.1,14.0,8.0,1.0,7.0,4.0,19.0,13.0,0.0,395.0,22.0,90.0,224.0,90.0,10.0,395.0,19.0,6.0,31.6,11.0,57.9,220.0,1320.0,654.0,14.0,11.0,3.0,15.0,7.0,236.0,12.0,46,48.3,3.0,10,1,0.63,7.0,23.0,-16.0,-1.66,-0.98,7.7,17.1,-9.4,-0.97,0.21,0.0,18,9.0,1.0,6.0,0.0,0.0,0.0,51.0,11.0,10.0,52.4,Midfielder,Mobile Midfielder,0.852527420336234,0.0881924917589208,-0.448280097226401,-0.0502851954397842,-0.244537817545576,-0.0897446098421858,-0.0205214700648398,0.0186814292164382,-0.0521515687471347,-0.0341405036231452,-0.0011822538112801,-0.0216267583591478,-0.0075063023360802,-0.0013604736426189,0.0,0.0,1560.62426758,90.0,0.396409582571553
47,43.93,38.46,15,17,278,5,32,16,20.51,35,53.03,22,1,2,0,0,0,luis alberto,lazio,2023-2024,itaserie a,ESP,MF,31,1992.0,17,16,1268,14.1,3,2,5,3,0,0,5,0,2.5,2.5,2.1,4.6,53.0,132.0,62.0,0.21,0.14,0.35,0.21,0.35,0.18,0.15,0.33,0.18,0.33,28.0,9,32.1,1.99,0.64,0.11,0.33,22.1,2.0,0.09,0.5,0.5,743.0,957.0,77.6,11803.0,3935.0,404.0,456.0,88.6,256.0,300.0,85.3,64.0,145.0,44.1,2.5,-0.1,32.0,112.0,24.0,1.0,957.0,842.0,108.0,42.0,3.0,6.0,78.0,6.0,55.0,21.0,30.0,0.0,743.0,7.0,20.0,61.0,4.33,43.0,15.0,0.0,3.0,0.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,12.0,7.0,5.0,10.0,32.0,31.3,22.0,24.0,2.0,22.0,3.0,27.0,6.0,0.0,1088.0,13.0,143.0,577.0,382.0,31.0,1088.0,24.0,8.0,33.3,13.0,54.2,597.0,3200.0,1945.0,53.0,36.0,4.0,17.0,17.0,793.0,62.0,75,70.4,10.0,1,0,1.59,15.0,14.0,1.0,0.07,-0.44,15.4,14.4,1.0,0.07,-0.47,0.0,10,15.0,2.0,78.0,0.0,0.0,0.0,94.0,5.0,8.0,38.5,Creator,Central Creator,3.76698259494259,0.267372581659963,2.03955802468843,0.12571298859946,0.505313844614613,0.183700700580351,0.207914426662579,0.988061433259077,0.0952809420218423,0.0804862519860545,-0.0040823362446551,0.0042237142340942,0.0037332561505788,0.0100338055437025,0.0640771752958855,-0.0024254681432587,1771.81555176,26.0,0.48602165770104594
97,56.07,38.46,50,26,165,1,18,8,22.22,12,50.0,6,2,1,0,0,0,mattia zaccagni,lazio,2023-2024,itaserie a,ITA,FW,28,1995.0,18,16,1291,14.3,3,0,3,3,0,0,5,0,3.1,3.1,1.4,4.5,64.0,38.0,146.0,0.21,0.0,0.21,0.21,0.21,0.22,0.1,0.31,0.22,0.31,28.0,9,32.1,1.95,0.63,0.11,0.33,17.3,1.0,0.12,-0.1,-0.1,466.0,587.0,79.4,6659.0,1419.0,275.0,307.0,89.6,144.0,180.0,80.0,25.0,52.0,48.1,2.0,-1.4,18.0,22.0,20.0,5.0,587.0,553.0,34.0,14.0,1.0,3.0,36.0,9.0,11.0,1.0,4.0,0.0,466.0,0.0,20.0,45.0,3.14,29.0,6.0,2.0,6.0,2.0,0.0,4.0,0.28,1.0,0.0,0.0,2.0,1.0,0.0,17.0,14.0,8.0,9.0,0.0,4.0,10.0,40.0,6.0,17.0,2.0,15.0,14.0,31.0,8.0,0.0,767.0,12.0,89.0,336.0,364.0,54.0,767.0,71.0,31.0,43.7,24.0,33.8,519.0,4007.0,2089.0,64.0,45.0,20.0,35.0,26.0,610.0,146.0,72,71.7,2.0,2,0,1.61,18.0,14.0,4.0,0.28,0.28,16.4,16.7,-0.4,-0.03,-0.83,0.0,24,50.0,7.0,36.0,1.0,0.0,0.0,55.0,4.0,7.0,36.4,Dribbler,Wide Dribbler,3.03699839304657,0.211719485185276,1.33916989908641,0.251425977198921,0.521363763793598,0.175617008510513,0.284257175758963,-0.199827172357982,0.232873052257129,0.0162151322326657,0.0047904817295345,0.0027525315756006,0.0,0.0115287904964922,-0.0091327746862693,0.0091801369480699,1771.81555176,26.0,0.4655519238111363
36,69.23,30.0,10,2,105,2,5,5,14.71,11,45.83,6,0,0,0,1,0,manuel lazzari,lazio,2023-2024,itaserie a,ITA,DF,30,1993.0,13,11,975,10.8,0,2,2,0,0,0,2,1,0.2,0.2,1.0,1.3,52.0,47.0,67.0,0.0,0.18,0.18,0.0,0.18,0.02,0.1,0.12,0.02,0.12,5.0,1,20.0,0.46,0.09,0.0,0.0,25.1,0.0,0.04,-0.2,-0.2,541.0,630.0,85.9,7969.0,2404.0,298.0,321.0,92.8,206.0,234.0,88.0,21.0,38.0,55.3,1.0,1.0,5.0,39.0,7.0,3.0,630.0,539.0,91.0,10.0,0.0,2.0,34.0,81.0,0.0,0.0,0.0,0.0,541.0,0.0,19.0,17.0,1.57,16.0,0.0,0.0,0.0,1.0,0.0,5.0,0.46,5.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,9.0,5.0,3.0,14.0,20.0,70.0,6.0,14.0,4.0,10.0,11.0,28.0,22.0,1.0,729.0,15.0,208.0,362.0,169.0,15.0,729.0,14.0,9.0,64.3,3.0,21.4,393.0,2806.0,1770.0,52.0,37.0,5.0,14.0,2.0,475.0,67.0,75,54.2,7.0,2,5,1.54,10.0,6.0,4.0,0.37,0.37,14.7,9.2,5.5,0.51,0.65,0.0,7,10.0,1.0,34.0,0.0,0.0,0.0,54.0,3.0,6.0,33.3,Wide Def,Aggressive Wide Defender,1.88498051086167,0.173998201002616,0.302439544817724,0.0251425977198921,-0.0980836891000616,0.0640965213206379,0.385449932615773,0.112219961978392,0.0541460562416018,0.0197635292302197,0.0019791961807376,-0.0101818539663806,0.0049067595767199,0.0355303870480366,0.0088473838627565,0.001338084438408,1771.81555176,26.0,0.4288505713770199
70,42.94,37.5,15,16,154,7,22,5,16.13,11,32.35,25,3,0,0,0,0,felipe anderson,lazio,2023-2024,itaserie a,BRA,FW,30,1993.0,20,17,1402,15.6,2,6,8,2,0,0,1,0,2.5,2.5,3.7,6.2,56.0,61.0,119.0,0.13,0.39,0.51,0.13,0.51,0.16,0.24,0.4,0.16,0.4,21.0,4,19.0,1.35,0.26,0.1,0.5,16.1,0.0,0.12,-0.5,-0.5,493.0,666.0,74.0,7047.0,1904.0,292.0,340.0,85.9,160.0,214.0,74.8,21.0,47.0,44.7,3.0,2.3,22.0,28.0,25.0,3.0,666.0,652.0,12.0,2.0,3.0,4.0,31.0,9.0,1.0,0.0,1.0,0.0,493.0,2.0,31.0,48.0,3.08,40.0,0.0,2.0,2.0,2.0,2.0,8.0,0.51,7.0,0.0,0.0,0.0,0.0,1.0,37.0,20.0,13.0,14.0,10.0,19.0,44.0,43.2,25.0,21.0,0.0,21.0,19.0,56.0,15.0,0.0,887.0,25.0,127.0,385.0,388.0,53.0,887.0,59.0,18.0,30.5,34.0,57.6,455.0,2610.0,1363.0,56.0,29.0,15.0,30.0,16.0,656.0,119.0,70,77.9,5.0,3,0,1.65,17.0,15.0,2.0,0.13,-0.32,18.3,14.5,3.8,0.24,0.15,0.0,18,15.0,2.0,31.0,0.0,0.0,0.0,69.0,6.0,10.0,37.5,Dribbler,Wide Dribbler,3.045523364884,0.19550435295261,1.34769487092383,0.238854678338975,0.164823722042339,0.541390318037803,0.0537087421947965,-0.153041794136344,0.428499110520995,0.0,0.0002366397037444,-0.0277972907093939,0.0214018051327894,-0.0058492276193019,-0.0047489984062985,0.0196611057292229,1771.81555176,26.0,0.46578907331542807
24,64.86,47.06,11,1,22,0,2,0,0.0,37,52.11,4,0,0,0,0,0,mario gila fuentes,lazio,2023-2024,itaserie a,ESP,DF,23,2000.0,8,8,716,8.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,3.0,1,33.3,0.38,0.13,0.0,0.0,9.6,0.0,0.07,-0.2,-0.2,436.0,488.0,89.3,8516.0,3108.0,156.0,168.0,92.9,227.0,234.0,97.0,50.0,77.0,64.9,0.2,-0.1,2.0,16.0,1.0,0.0,488.0,457.0,29.0,17.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,436.0,2.0,0.0,5.0,0.63,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,9.0,2.0,1.0,8.0,12.0,66.7,4.0,8.0,5.0,3.0,6.0,18.0,25.0,0.0,554.0,62.0,248.0,298.0,9.0,4.0,554.0,4.0,2.0,50.0,1.0,25.0,304.0,1475.0,777.0,1.0,1.0,0.0,4.0,1.0,389.0,0.0,90,39.8,7.0,0,12,2.0,11.0,7.0,4.0,0.5,0.5,11.6,8.4,3.2,0.4,0.32,0.0,9,11.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,17.0,46.9,Central Def,Progressive Central Defender,1.07132659196744,0.134663957090879,-0.31143642914804,-0.0377138965798381,-0.0293575366763925,0.000344602111257,-0.0196517088208246,0.132326691328603,-0.286128355680048,0.0,-0.0024791444120452,0.0,0.0009296054789878,-0.0014811508630657,0.0236613792256581,-0.0143352019231707,1771.81555176,26.0,0.39430088009227915
30,45.45,46.48,12,10,50,2,11,1,16.67,4,66.67,4,4,0,0,0,0,valentin castellanos,lazio,2023-2024,itaserie a,ARG,FW,25,1998.0,17,7,754,8.4,2,3,5,2,0,0,0,0,4.5,4.5,1.0,5.5,10.0,26.0,51.0,0.24,0.36,0.6,0.24,0.6,0.54,0.12,0.66,0.54,0.66,30.0,9,30.0,3.58,1.07,0.07,0.22,12.3,1.0,0.15,-2.5,-2.5,138.0,219.0,63.0,1864.0,502.0,81.0,110.0,73.6,37.0,60.0,61.7,7.0,10.0,70.0,0.6,2.0,11.0,10.0,11.0,1.0,219.0,202.0,16.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,10.0,26.0,3.11,20.0,0.0,1.0,2.0,3.0,0.0,7.0,0.84,5.0,0.0,1.0,1.0,0.0,0.0,12.0,7.0,0.0,4.0,8.0,1.0,5.0,20.0,4.0,13.0,2.0,11.0,1.0,13.0,7.0,0.0,327.0,7.0,18.0,161.0,154.0,56.0,327.0,15.0,8.0,53.3,6.0,40.0,154.0,735.0,298.0,10.0,7.0,4.0,27.0,10.0,233.0,51.0,44,41.9,3.0,10,2,1.65,12.0,6.0,6.0,0.72,0.89,11.8,7.8,4.1,0.49,0.47,0.0,20,12.0,9.0,6.0,0.0,0.0,0.0,26.0,31.0,34.0,47.7,Finisher,Target Forward,2.7171325948069,0.324326171793928,1.21746714267395,0.257711626628894,0.785180723792936,0.004428575218476,0.050655219179804,-0.0297822953044103,0.074508343293368,0.138117196668786,0.0307038690449221,0.100860147093476,-8.31384484210294e-05,0.0056749876824973,-0.0010016959626662,0.0086915506776896,1771.81555176,26.0,0.4999600007146377
13,52.0,40.0,4,0,35,0,1,0,0.0,75,60.98,6,0,0,0,0,0,patric,lazio,2023-2024,itaserie a,ESP,DF,30,1993.0,12,12,1013,11.3,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,2.0,39.0,1.0,0.09,0.0,0.09,0.09,0.09,0.03,0.0,0.04,0.03,0.04,2.0,1,50.0,0.18,0.09,0.5,1.0,9.0,0.0,0.18,0.6,0.6,681.0,765.0,89.0,13980.0,4899.0,217.0,226.0,96.0,335.0,353.0,94.9,120.0,173.0,69.4,0.1,0.0,1.0,32.0,2.0,0.0,765.0,735.0,28.0,24.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,681.0,2.0,2.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,2.0,0.0,5.0,11.0,45.5,6.0,8.0,5.0,3.0,5.0,14.0,28.0,0.0,823.0,73.0,404.0,412.0,9.0,3.0,823.0,0.0,0.0,0.0,0.0,0.0,517.0,2682.0,1589.0,2.0,1.0,0.0,1.0,0.0,622.0,1.0,84,56.3,11.0,0,7,1.92,14.0,8.0,6.0,0.53,0.76,16.1,9.6,6.5,0.58,0.83,0.0,6,4.0,0.0,1.0,0.0,0.0,0.0,50.0,6.0,9.0,40.0,Central Def,Progressive Central Defender,1.53247042268747,0.136152357395728,-0.206879974775412,-0.0628564942997302,-0.0422992077733291,-0.0427652313758192,0.0353225997170269,0.226164390677578,-0.329497949525743,-0.0149809860089573,-0.0056410522572082,-0.0028687470737437,-0.003297916582494,0.0034188998060576,0.0234641165284187,-0.0205723029281787,1771.81555176,26.0,0.368652397374205
15,51.72,62.75,7,0,45,0,3,0,0.0,21,51.22,2,1,1,0,0,0,alessio romagnoli,lazio,2023-2024,itaserie a,ITA,DF,29,1995.0,14,12,1151,12.8,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,4.0,3,75.0,0.31,0.23,0.0,0.0,11.3,0.0,0.06,-0.2,-0.2,751.0,814.0,92.3,12728.0,4835.0,317.0,335.0,94.6,367.0,390.0,94.1,46.0,62.0,74.2,0.2,-0.1,3.0,39.0,2.0,0.0,814.0,742.0,70.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,751.0,2.0,1.0,7.0,0.55,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,7.0,0.0,5.0,7.0,71.4,2.0,15.0,9.0,6.0,14.0,23.0,49.0,0.0,914.0,125.0,440.0,463.0,15.0,7.0,914.0,0.0,0.0,0.0,0.0,0.0,435.0,1909.0,1052.0,5.0,0.0,0.0,3.0,0.0,607.0,0.0,82,63.9,12.0,2,0,1.64,14.0,13.0,1.0,0.08,-0.34,14.1,13.3,0.8,0.06,-0.41,0.0,14,7.0,0.0,0.0,0.0,0.0,0.0,66.0,31.0,18.0,63.3,Central Def,Reactive Central Defender,1.94811165341587,0.152328452482562,0.208761255952993,-0.012571298859946,-0.0335529896713743,-0.0265109268969747,-0.0057328912779103,0.313611765945104,-0.0355343210905106,0.0011951090778767,-0.002110841887991,-0.003862780294381,-0.0021510797094257,-0.0003666026652912,0.0211501676565163,-0.0019797705197415,1771.81555176,26.0,0.45434093241326473
55,47.01,56.25,15,9,80,0,6,3,15.79,37,64.91,18,1,0,0,0,0,nicolo rovella,lazio,2023-2024,itaserie a,ITA,MF,22,2001.0,16,13,1063,11.8,0,0,0,0,0,0,4,0,0.6,0.6,0.3,0.9,17.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,5.0,1,20.0,0.42,0.08,0.0,0.0,26.4,1.0,0.12,-0.6,-0.6,621.0,718.0,86.5,10356.0,2423.0,296.0,313.0,94.6,255.0,282.0,90.4,52.0,83.0,62.7,0.5,-0.3,6.0,45.0,4.0,0.0,718.0,674.0,42.0,25.0,2.0,5.0,19.0,1.0,16.0,2.0,11.0,0.0,621.0,2.0,14.0,16.0,1.35,10.0,2.0,1.0,0.0,1.0,2.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,18.0,10.0,4.0,12.0,30.0,40.0,18.0,23.0,5.0,18.0,18.0,50.0,22.0,0.0,864.0,37.0,231.0,547.0,96.0,1.0,864.0,15.0,8.0,53.3,6.0,40.0,394.0,2209.0,845.0,17.0,8.0,1.0,13.0,9.0,568.0,10.0,66,59.1,5.0,3,4,1.88,17.0,10.0,7.0,0.59,0.96,13.4,10.5,2.9,0.24,0.08,0.0,29,15.0,0.0,19.0,0.0,0.0,0.0,79.0,9.0,7.0,56.3,Deep Midfielder,Defensive Deep Midfielder,1.28409756122157,0.108719454854131,-0.0736993640677199,-0.0251425977198921,0.0511395710475217,0.0158899719287216,0.0315916165444583,-0.269696924336702,0.16697659275948,-0.0019927318165571,-0.0036478262089817,0.0038076364644286,0.0019975881984289,0.0027940543866828,-0.0128887942333812,0.0015752026907757,1771.81555176,26.0,0.44486864293096506
40,51.28,15.38,5,8,80,0,9,0,0.0,10,52.63,11,0,0,0,0,0,daichi kamada,lazio,2023-2024,itaserie a,JPN,MF,27,1996.0,16,8,730,8.1,1,1,2,1,0,0,1,0,0.9,0.9,0.6,1.5,16.0,35.0,31.0,0.12,0.12,0.25,0.12,0.25,0.12,0.07,0.18,0.12,0.18,17.0,4,23.5,2.1,0.49,0.06,0.25,19.1,0.0,0.06,0.1,0.1,308.0,363.0,84.8,4819.0,814.0,169.0,183.0,92.3,117.0,132.0,88.6,16.0,31.0,51.6,0.3,0.4,9.0,32.0,4.0,0.0,363.0,358.0,5.0,0.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,308.0,0.0,10.0,18.0,2.22,14.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,11.0,11.0,5.0,13.0,24.0,54.2,11.0,9.0,3.0,6.0,5.0,32.0,5.0,0.0,455.0,11.0,68.0,256.0,134.0,26.0,455.0,10.0,8.0,80.0,2.0,20.0,243.0,1247.0,626.0,16.0,9.0,7.0,12.0,8.0,333.0,31.0,46,40.6,1.0,8,4,1.56,9.0,10.0,-1.0,-0.12,-0.54,11.0,9.8,1.2,0.15,-0.11,0.0,18,5.0,0.0,7.0,0.0,0.0,0.0,33.0,2.0,11.0,15.4,Creator,Two Way Creator,1.51585578513282,0.186886329673909,-0.211568785121343,0.0628564942997302,-0.180007118116889,-0.210924561430558,0.0267611162568261,0.0,0.156171594919035,0.0,0.0085538807352409,-0.0165583837592228,-0.021003635252065,0.0034340213380727,0.0,0.0206480117882668,1771.81555176,26.0,0.399042382696515
30,42.86,33.33,22,12,88,2,11,1,33.33,2,50.0,6,4,3,0,0,0,ciro immobile,lazio,2023-2024,itaserie a,ITA,FW,33,1990.0,17,12,994,11.0,4,0,4,1,3,3,5,0,4.9,2.5,1.5,4.0,10.0,24.0,76.0,0.36,0.0,0.36,0.09,0.09,0.44,0.13,0.58,0.23,0.36,18.0,6,33.3,1.63,0.54,0.06,0.17,15.3,0.0,0.14,-0.9,-1.5,214.0,282.0,75.9,2777.0,405.0,132.0,164.0,80.5,60.0,76.0,78.9,7.0,10.0,70.0,0.8,-1.5,11.0,8.0,8.0,0.0,282.0,260.0,20.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,214.0,2.0,9.0,21.0,1.9,17.0,0.0,1.0,1.0,2.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,1.0,3.0,2.0,1.0,7.0,14.3,6.0,5.0,3.0,2.0,3.0,9.0,5.0,0.0,388.0,8.0,25.0,158.0,209.0,60.0,385.0,14.0,3.0,21.4,11.0,78.6,199.0,938.0,340.0,10.0,9.0,4.0,31.0,12.0,304.0,76.0,58,55.2,5.0,5,0,1.41,11.0,14.0,-3.0,-0.27,-1.05,13.3,12.4,0.9,0.08,-0.29,0.0,12,22.0,7.0,3.0,1.0,0.0,0.0,16.0,5.0,12.0,29.4,Finisher,Progressive Forward,1.84111852692368,0.166700872659086,0.341453074790732,0.307996822068678,0.0181139881006025,0.0853581616960099,-0.0472743923776604,-0.129365865722419,0.0318594111606343,-0.0195081024660558,0.0149676883821031,-0.0207002114999749,0.0031907442405583,-0.0038132659410834,-0.0057657121094112,-0.0006588221195358,1771.81555176,26.0,0.4021196908055439
10,52.63,47.62,1,0,48,0,1,0,0.0,22,78.57,6,1,0,0,0,0,nicolo casale,lazio,2023-2024,itaserie a,ITA,DF,25,1998.0,8,8,720,8.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,10.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.07,0.08,3.0,1,33.3,0.37,0.12,0.0,0.0,17.4,0.0,0.19,-0.6,-0.6,440.0,475.0,92.6,8281.0,2963.0,156.0,172.0,90.7,239.0,249.0,96.0,38.0,42.0,90.5,0.1,0.0,1.0,40.0,1.0,0.0,475.0,463.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,4.0,4.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,0.0,0.0,6.0,12.0,50.0,6.0,5.0,5.0,0.0,4.0,12.0,28.0,0.0,529.0,67.0,238.0,281.0,16.0,3.0,529.0,2.0,1.0,50.0,0.0,0.0,311.0,1881.0,1130.0,10.0,6.0,0.0,1.0,0.0,375.0,1.0,90,40.0,8.0,0,8,1.25,9.0,12.0,-3.0,-0.37,-0.96,8.1,10.2,-2.1,-0.26,-0.78,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,43.0,10.0,11.0,47.6,Central Def,Progressive Central Defender,1.5782341892041,0.197279273650513,-0.161116208258781,-0.0628564942997302,0.0257056861378775,-0.0427652313758192,0.108779118195922,0.166441209746515,-0.365472414468151,0.0461459302458275,-0.0042775068848128,0.0113269986906797,-0.0028765870583098,0.0145534697730112,0.0470610210981434,-0.0101574818710753,1771.81555176,26.0,0.4011705343886213
